SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
407502,0,Cash loans,F,N,N,0,103500.0,508495.5,22527.0,454500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.009175,-17937,-7970,-1377.0,-1476,,1,1,0,1,1,0,Core staff,1.0,2,2,MONDAY,17,0,0,0,0,0,0,Government,,0.6890218179252049,0.5495965024956946,0.4835,0.0,0.9975,0.966,0.0634,0.0,0.4828,0.2083,0.0417,0.2377,0.3261,0.2593,0.3127,0.4804,0.4926,0.0,0.9975,0.9673,0.064,0.0,0.4828,0.2083,0.0417,0.2431,0.3563,0.2701,0.3152,0.5086,0.4882,0.0,0.9975,0.9665,0.0638,0.0,0.4828,0.2083,0.0417,0.2418,0.3318,0.2639,0.3144,0.4905,reg oper spec account,block of flats,0.3431,"Stone, brick",No,1.0,0.0,1.0,0.0,-1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
358024,0,Cash loans,F,N,N,1,270000.0,1089000.0,31842.0,1089000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.011703,-14150,-476,-8207.0,-2978,,1,1,1,1,0,0,,2.0,2,2,THURSDAY,17,0,1,1,0,1,1,Business Entity Type 1,,0.7241440274684633,0.1538025863067176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1974.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272024,0,Cash loans,F,Y,N,1,71100.0,593010.0,17122.5,495000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.0096569999999999,-9674,-302,-8994.0,-2346,64.0,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Industry: type 4,0.315005074773001,0.7027416209422485,0.2567055724393002,0.1938,0.1419,0.9881,0.8368,0.0446,0.2,0.1724,0.3333,0.375,0.1991,0.1521,0.1918,0.027,0.0,0.1975,0.1473,0.9881,0.8432,0.045,0.2014,0.1724,0.3333,0.375,0.2037,0.1662,0.1998,0.0272,0.0,0.1957,0.1419,0.9881,0.8390000000000001,0.0449,0.2,0.1724,0.3333,0.375,0.2026,0.1548,0.1953,0.0272,0.0,reg oper account,block of flats,0.1753,Panel,No,0.0,0.0,0.0,0.0,-458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
316505,0,Cash loans,M,Y,Y,0,90000.0,862560.0,25348.5,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-19176,-1333,-4516.0,-2709,12.0,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.6861906635044972,0.5612499624255123,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
205703,0,Cash loans,F,Y,Y,0,135000.0,819391.5,50260.5,715500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-15712,-2480,-3889.0,-4826,4.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Trade: type 7,,0.6679719375853904,,0.0825,,0.9791,0.7144,,0.0,0.1379,0.1667,0.2083,,,0.0693,,,0.084,,0.9791,0.7256,,0.0,0.1379,0.1667,0.2083,,,0.0722,,,0.0833,,0.9791,0.7182,,0.0,0.1379,0.1667,0.2083,,,0.0706,,,reg oper account,block of flats,0.0736,Panel,No,2.0,0.0,2.0,0.0,-617.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162482,0,Cash loans,M,Y,Y,0,126000.0,254700.0,28867.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-8409,-219,-7484.0,-1067,23.0,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,14,0,1,1,0,1,1,Military,,0.1632527418946029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
203724,0,Cash loans,F,N,Y,2,72000.0,90000.0,10282.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-10208,-298,-455.0,-2886,,1,1,0,1,1,0,,4.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.2001830427520637,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1954.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
330897,0,Cash loans,M,Y,Y,0,45000.0,314100.0,15241.5,225000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.031329,-21571,365243,-10452.0,-4099,17.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.6544318535305743,0.5203602717604611,0.5082869913916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
274154,0,Cash loans,M,Y,Y,0,121500.0,922500.0,39213.0,922500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-15811,-139,-5931.0,-4607,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7724097019822345,0.6894791426446275,0.0392,,0.9747,,,0.0,0.069,0.0833,,,,0.0214,,0.0,0.0399,,0.9747,,,0.0,0.069,0.0833,,,,0.0223,,0.0,0.0396,,0.9747,,,0.0,0.069,0.0833,,,,0.0217,,0.0,,block of flats,0.0168,"Stone, brick",No,0.0,0.0,0.0,0.0,-2214.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
172201,0,Cash loans,M,Y,Y,0,180000.0,574668.0,38533.5,490500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16937,-3100,-4284.0,-349,8.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,10,0,1,1,0,0,0,Business Entity Type 3,,0.406378319343206,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
256981,0,Cash loans,F,Y,Y,0,108000.0,495000.0,23944.5,495000.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.010966,-11110,-2332,-471.0,-1793,6.0,1,1,0,1,0,0,Waiters/barmen staff,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.3111688661562623,0.5370699579791587,0.066,0.0654,0.9737,0.6396,0.0066,0.0,0.1379,0.125,0.1667,0.0629,0.0538,0.0504,0.0,0.0,0.0672,0.0678,0.9737,0.6537,0.0066,0.0,0.1379,0.125,0.1667,0.0643,0.0588,0.0525,0.0,0.0,0.0666,0.0654,0.9737,0.6444,0.0066,0.0,0.1379,0.125,0.1667,0.064,0.0547,0.0513,0.0,0.0,reg oper account,block of flats,0.0396,"Stone, brick",No,2.0,0.0,2.0,0.0,-722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0
424308,0,Cash loans,M,N,Y,0,180000.0,379008.0,39928.5,360000.0,Family,Working,Secondary / secondary special,Married,Rented apartment,0.02461,-9960,-849,-386.0,-2628,,1,1,1,1,0,0,Drivers,2.0,2,2,SATURDAY,15,0,0,0,0,1,1,Industry: type 11,,0.5666757315023211,0.6479768603302221,0.1227,0.1437,0.9985,0.9796,0.0229,0.0,0.2069,0.1667,0.2083,0.03,0.1,0.1294,0.0,0.0,0.125,0.1492,0.9985,0.9804,0.0231,0.0,0.2069,0.1667,0.2083,0.0307,0.1093,0.1349,0.0,0.0,0.1239,0.1437,0.9985,0.9799,0.0231,0.0,0.2069,0.1667,0.2083,0.0305,0.1018,0.1318,0.0,0.0,,block of flats,0.1143,"Stone, brick",No,1.0,0.0,1.0,0.0,-1482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
361765,0,Cash loans,F,N,Y,0,67500.0,284400.0,9850.5,225000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-20940,365243,-417.0,-4401,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,0.5495705383715848,0.3064128600517539,0.6545292802242897,0.0165,0.0,0.9781,0.7008,0.0016,0.0,0.069,0.0417,0.0833,0.0179,0.0134,0.0095,0.0,0.0174,0.0168,0.0,0.9782,0.7125,0.0016,0.0,0.069,0.0417,0.0833,0.0184,0.0147,0.0099,0.0,0.0184,0.0167,0.0,0.9781,0.7048,0.0016,0.0,0.069,0.0417,0.0833,0.0183,0.0137,0.0097,0.0,0.0178,reg oper account,block of flats,0.0122,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
389311,0,Revolving loans,F,Y,Y,2,157500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-12368,-1463,-4613.0,-1113,2.0,1,1,0,1,0,0,,4.0,1,1,TUESDAY,13,0,0,0,0,1,1,Medicine,0.4001652828719464,0.6676177991903954,0.1245194708919845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
297820,0,Cash loans,M,N,Y,0,157500.0,755190.0,36459.0,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.072508,-19219,365243,-619.0,-2729,,1,0,0,1,0,0,,2.0,1,1,FRIDAY,11,0,0,0,0,0,0,XNA,0.4775633279814641,0.7585353163574082,0.4956658291397297,0.0804,0.0697,0.9762,0.6668,0.1096,0.0264,0.1034,0.3054,0.3471,0.0,0.0643,0.074,0.0019,0.0225,0.0504,0.0467,0.9722,0.6341,0.0744,0.0,0.1379,0.125,0.1667,0.0,0.0441,0.0529,0.0,0.0,0.0833,0.0807,0.9727,0.6243,0.1103,0.0,0.1379,0.1667,0.2083,0.0,0.0654,0.0714,0.0019,0.0,reg oper account,block of flats,0.0403,Block,No,0.0,0.0,0.0,0.0,-352.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
252896,1,Cash loans,M,Y,Y,0,67500.0,251280.0,13284.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.002134,-10966,-1798,-4447.0,-3364,16.0,1,1,0,1,0,1,Low-skill Laborers,2.0,3,3,MONDAY,10,0,0,0,1,1,0,Medicine,0.2287369353291153,0.2299812758211297,0.4938628816996244,0.033,0.0124,0.9771,,,,0.069,0.0833,,,,0.0251,,0.0052,0.0336,0.0128,0.9772,,,,0.069,0.0833,,,,0.0261,,0.0055,0.0333,0.0124,0.9771,,,,0.069,0.0833,,,,0.0255,,0.0053,,block of flats,0.0214,"Stone, brick",No,0.0,0.0,0.0,0.0,-794.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
195764,0,Cash loans,F,N,N,0,189000.0,1350000.0,39474.0,1350000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.04622,-13198,-800,-3884.0,-4454,,1,1,1,1,1,0,,1.0,1,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.4034539277219369,0.5352762504724826,0.1485,0.0881,0.9757,0.6668,0.0186,0.16,0.1379,0.3333,0.375,0.1103,0.121,0.1241,0.0,0.0,0.1513,0.0915,0.9757,0.6798,0.0187,0.1611,0.1379,0.3333,0.375,0.1129,0.1322,0.1293,0.0,0.0,0.1499,0.0881,0.9757,0.6713,0.0187,0.16,0.1379,0.3333,0.375,0.1123,0.1231,0.1263,0.0,0.0,reg oper account,block of flats,0.1077,"Stone, brick",No,1.0,0.0,1.0,0.0,-3074.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
149082,0,Cash loans,F,N,Y,2,67500.0,71955.0,8248.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15435,-1801,-1636.0,-4967,,1,1,1,1,1,1,Cooking staff,4.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Restaurant,0.4605898012178017,0.3119474673789223,0.7503751495159068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
418274,0,Cash loans,F,N,Y,0,117000.0,263686.5,26208.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-21461,365243,-717.0,-4651,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.7189421139710197,0.3689687382528466,0.0103,,0.9309,,,0.0,0.0345,0.0417,,0.0626,,0.0046,,0.0,0.0105,,0.931,,,0.0,0.0345,0.0417,,0.064,,0.0048,,0.0,0.0104,,0.9309,,,0.0,0.0345,0.0417,,0.0637,,0.0047,,0.0,,block of flats,0.0037,Mixed,Yes,2.0,0.0,2.0,0.0,-1803.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
131545,0,Cash loans,F,N,N,3,175500.0,1035832.5,30415.5,904500.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.009334,-13806,-142,-5058.0,-5829,,1,1,1,1,0,0,Sales staff,4.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6415053762045285,0.5316861425197883,0.0124,0.0,0.9776,0.6940000000000001,0.0018,0.0,0.1034,0.0417,0.0833,0.0053,0.0101,0.0099,0.0,0.0,0.0126,0.0,0.9777,0.706,0.0018,0.0,0.1034,0.0417,0.0833,0.0054,0.011,0.0104,0.0,0.0,0.0125,0.0,0.9776,0.6981,0.0018,0.0,0.1034,0.0417,0.0833,0.0054,0.0103,0.0101,0.0,0.0,reg oper account,block of flats,0.0088,Wooden,No,1.0,0.0,1.0,0.0,-1287.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
258932,0,Cash loans,F,N,N,0,315000.0,545040.0,25407.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17329,-7512,-5173.0,-851,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,TUESDAY,11,0,1,1,0,1,1,Business Entity Type 2,0.6554746193229277,0.6412991600668094,0.3672910183026313,0.0082,,0.9752,,,,0.069,0.0417,,0.024,,0.0076,,,0.0084,,0.9752,,,,0.069,0.0417,,0.0246,,0.0079,,,0.0083,,0.9752,,,,0.069,0.0417,,0.0245,,0.0077,,,,block of flats,0.0059,Wooden,No,1.0,0.0,1.0,0.0,-714.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
207300,1,Revolving loans,M,N,Y,0,112500.0,495000.0,24750.0,495000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.00702,-10582,-1110,-575.0,-3249,,1,1,1,1,0,0,,1.0,2,2,WEDNESDAY,16,0,1,1,0,1,1,Business Entity Type 3,,0.4983126192016878,0.2539628093363117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
414196,0,Cash loans,F,N,N,0,225000.0,790830.0,50539.5,675000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.031329,-15657,-2675,-8720.0,-4936,,1,1,0,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.2191269386203009,0.7662336700704004,0.1433,,0.9781,0.7008,,0.0,0.3448,0.1667,0.2083,0.1078,0.1042,0.0845,0.0579,0.0838,0.146,,0.9782,0.7125,,0.0,0.3448,0.1667,0.2083,0.1103,0.1139,0.088,0.0584,0.0887,0.1447,,0.9781,0.7048,,0.0,0.3448,0.1667,0.2083,0.1097,0.106,0.086,0.0582,0.0856,org spec account,block of flats,,,No,0.0,0.0,0.0,0.0,-1221.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
245943,0,Cash loans,M,N,Y,1,148500.0,135000.0,9954.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.0060079999999999,-13581,-1005,-3507.0,-585,,1,1,0,1,0,0,Security staff,2.0,2,2,TUESDAY,11,0,1,1,0,0,0,Security,0.4435740957508439,0.5527949715739855,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-509.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
383083,0,Cash loans,F,Y,Y,1,112500.0,408780.0,20011.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-11166,-894,-862.0,-2743,7.0,1,1,1,1,1,0,,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.6339584703982196,0.6181094976687693,0.5190973382084597,0.1443,0.0,0.9916,0.8844,0.024,0.16,0.1379,0.3333,0.375,0.1417,0.1177,0.1459,0.0,0.0013,0.1471,0.0,0.9916,0.8889,0.0242,0.1611,0.1379,0.3333,0.375,0.145,0.1286,0.152,0.0,0.0013,0.1457,0.0,0.9916,0.8859,0.0242,0.16,0.1379,0.3333,0.375,0.1442,0.1197,0.1485,0.0,0.0013,reg oper account,block of flats,0.115,Block,No,6.0,1.0,6.0,0.0,-722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
376938,0,Cash loans,F,N,N,0,83250.0,728460.0,38808.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-22419,-8499,-8544.0,-4621,,1,1,1,1,1,0,Medicine staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Medicine,,0.6988350014682257,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340972,0,Revolving loans,M,Y,Y,0,76500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.031329,-9872,-537,-4137.0,-2555,13.0,1,1,0,1,1,0,Laborers,1.0,2,2,FRIDAY,14,0,0,0,0,0,0,Transport: type 4,0.5786717636468761,0.1157613201058414,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2031.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
393254,0,Cash loans,F,N,Y,1,135000.0,157500.0,7789.5,157500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-15657,-2856,-4822.0,-4863,,1,1,0,1,0,0,Secretaries,3.0,2,2,MONDAY,11,0,0,0,0,1,1,School,,0.4848468238816705,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-398.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
270869,0,Cash loans,F,N,Y,0,90000.0,284400.0,10345.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21471,365243,-4037.0,-4666,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.4905944658551936,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-733.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
104759,0,Cash loans,F,N,Y,0,47700.0,314100.0,13963.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23163,365243,-11211.0,-3974,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5614061172395574,0.3672910183026313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
173524,0,Cash loans,M,Y,Y,0,90000.0,1339884.0,35473.5,1170000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-17637,-5276,-6367.0,-1183,6.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.706496424168489,0.4206109640437848,1.0,0.1477,0.9811,0.7416,0.1576,0.84,0.7241,0.3333,0.375,0.2808,0.8388,0.8941,0.1583,0.7663,1.0,0.1532,0.9811,0.7517,0.1591,0.8459,0.7241,0.3333,0.375,0.2872,0.9164,0.9315,0.1595,0.8112,1.0,0.1477,0.9811,0.7451,0.1586,0.84,0.7241,0.3333,0.375,0.2857,0.8534,0.9101,0.1592,0.7824,reg oper account,block of flats,0.956,"Stone, brick",No,1.0,1.0,1.0,1.0,-619.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
